"code","country","siteid","site_name","compiler","species","common_name","years_monitored","latitude","longitude","nesting_status"
"US","United States (contiguous)","US12","Hillsborough",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.586515012,-82.7605970538,"NO-NESTING"
"US","United States (contiguous)","US12","Hillsborough",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.586515012,-82.7605970538,"NO-NESTING"
"US","United States (contiguous)","US12","Hillsborough",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.586515012,-82.7605970538,"NO-NESTING"
"US","United States (contiguous)","US120","Hobcaw","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.341533,-79.156844,"QUANTIFIED"
"US","United States (contiguous)","US121","Hunting Island State Park","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,32.365887,-80.440437,"QUANTIFIED"
"US","United States (contiguous)","US85","Huntington Beach State Park",NA,"Caretta caretta","Loggerhead Sea Turtle",2013,32.3713,-80.4383,"QUANTIFIED"
"US","United States (contiguous)","US85","Huntington Beach State Park",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2000,32.3713,-80.4383,"QUANTIFIED"
"US","United States (contiguous)","US13","Indian River",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,27.7285031573,-80.3789365478,"QUANTIFIED"
"US","United States (contiguous)","US13","Indian River",NA,"Chelonia mydas","Green Sea Turtle",2014,27.7285031573,-80.3789365478,"QUANTIFIED"
"US","United States (contiguous)","US13","Indian River",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.7285031573,-80.3789365478,"QUANTIFIED"
"US","United States (contiguous)","US13","Indian River",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.7285031573,-80.3789365478,"NO-NESTING"
"US","United States (contiguous)","US13","Indian River",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.7285031573,-80.3789365478,"NO-NESTING"
"US","United States (contiguous)","US122","Interlude","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,32.533811,-80.249569,"QUANTIFIED"
"US","United States (contiguous)","US35","Jekyll Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,31.058531,-81.405708,"QUANTIFIED"
"US","United States (contiguous)","US123","Lands End","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,32.3212,-80.645342,"QUANTIFIED"
"US","United States (contiguous)","US14","Lee",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,26.4320281822,-82.0491635101,"QUANTIFIED"
"US","United States (contiguous)","US14","Lee",NA,"Chelonia mydas","Green Sea Turtle",2014,26.4320281822,-82.0491635101,"QUANTIFIED"
"US","United States (contiguous)","US14","Lee",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,26.4320281822,-82.0491635101,"NO-NESTING"
"US","United States (contiguous)","US14","Lee",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,26.4320281822,-82.0491635101,"NO-NESTING"
"US","United States (contiguous)","US14","Lee",NA,"Lepidochelys kempii","Kemp's Ridley",2014,26.4320281822,-82.0491635101,"NO-NESTING"
"US","United States (contiguous)","US124","Lighthouse Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.009058,-79.388079,"QUANTIFIED"
"US","United States (contiguous)","US36","Little Cumberland Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,30.961303,-81.403908,"QUANTIFIED"
"US","United States (contiguous)","US37","Little St. Simons Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,31.246083,-81.281889,"QUANTIFIED"
"US","United States (contiguous)","US38","Little Tybee Island and Myrtle Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,31.947617,-80.910844,"QUANTIFIED"
"US","United States (contiguous)","US125","Long Bay Estates","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.640525,-78.937508,"QUANTIFIED"
"US","United States (contiguous)","US15","Manatee",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,27.449971655,-82.6932559429,"QUANTIFIED"
"US","United States (contiguous)","US15","Manatee",NA,"Chelonia mydas","Green Sea Turtle",2014,27.449971655,-82.6932559429,"QUANTIFIED"
"US","United States (contiguous)","US15","Manatee",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.449971655,-82.6932559429,"NO-NESTING"
"US","United States (contiguous)","US15","Manatee",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.449971655,-82.6932559429,"NO-NESTING"
"US","United States (contiguous)","US15","Manatee",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.449971655,-82.6932559429,"NO-NESTING"
"US","United States (contiguous)","US16","Martin",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,27.1099941423,-80.1371895797,"QUANTIFIED"
"US","United States (contiguous)","US16","Martin",NA,"Chelonia mydas","Green Sea Turtle",2014,27.1099941423,-80.1371895797,"QUANTIFIED"
"US","United States (contiguous)","US16","Martin",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.1099941423,-80.1371895797,"QUANTIFIED"
"US","United States (contiguous)","US16","Martin",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.1099941423,-80.1371895797,"NO-NESTING"
"US","United States (contiguous)","US16","Martin",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.1099941423,-80.1371895797,"NO-NESTING"
"US","United States (contiguous)","US17","Miami-Dade",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,25.7982415055,-80.1266378827,"QUANTIFIED"
"US","United States (contiguous)","US17","Miami-Dade",NA,"Chelonia mydas","Green Sea Turtle",2014,25.7982415055,-80.1266378827,"QUANTIFIED"
"US","United States (contiguous)","US17","Miami-Dade",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,25.7982415055,-80.1266378827,"QUANTIFIED"
"US","United States (contiguous)","US17","Miami-Dade",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,25.7982415055,-80.1266378827,"NO-NESTING"
"US","United States (contiguous)","US17","Miami-Dade",NA,"Lepidochelys kempii","Kemp's Ridley",2014,25.7982415055,-80.1266378827,"NO-NESTING"
"US","United States (contiguous)","US18","Monroe",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,24.7297564759,-81.000950689,"QUANTIFIED"
"US","United States (contiguous)","US18","Monroe",NA,"Chelonia mydas","Green Sea Turtle",2014,24.7297564759,-81.000950689,"QUANTIFIED"
"US","United States (contiguous)","US18","Monroe",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,24.7297564759,-81.000950689,"NO-NESTING"
"US","United States (contiguous)","US18","Monroe",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,24.7297564759,-81.000950689,"QUANTIFIED"
"US","United States (contiguous)","US18","Monroe",NA,"Lepidochelys kempii","Kemp's Ridley",2014,24.7297564759,-81.000950689,"NO-NESTING"
"US","United States (contiguous)","US126","Morris Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,32.71893,-79.87864,"NO-NESTING"
"US","United States (contiguous)","US60","Mustang Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2008,27.7461,-97.121,"QUANTIFIED"
"US","United States (contiguous)","US127","Myrtle","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.69578,-78.875124,"QUANTIFIED"
"US","United States (contiguous)","US128","Myrtle Beach State Park","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.649238,-78.927782,"QUANTIFIED"
"US","United States (contiguous)","US19","Nassau",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,30.6162627881,-81.4397402871,"QUANTIFIED"
"US","United States (contiguous)","US19","Nassau",NA,"Chelonia mydas","Green Sea Turtle",2014,30.6162627881,-81.4397402871,"QUANTIFIED"
"US","United States (contiguous)","US19","Nassau",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,30.6162627881,-81.4397402871,"QUANTIFIED"
"US","United States (contiguous)","US19","Nassau",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,30.6162627881,-81.4397402871,"NO-NESTING"
"US","United States (contiguous)","US19","Nassau",NA,"Lepidochelys kempii","Kemp's Ridley",2014,30.6162627881,-81.4397402871,"NO-NESTING"
"US","United States (contiguous)","US129","North Litchfield","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.4891,-79.079263,"QUANTIFIED"
"US","United States (contiguous)","US130","North Myrtle","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.822272,-78.659688,"QUANTIFIED"
"US","United States (contiguous)","US59","North Padre Island","WIDECAST","Dermochelys coriacea","Leatherback Sea Turtle",2008,26.966241,-97.374454,"QUANTIFIED"
"US","United States (contiguous)","US22","Okaloosa",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,30.3952718569,-86.6087117412,"QUANTIFIED"
"US","United States (contiguous)","US22","Okaloosa",NA,"Chelonia mydas","Green Sea Turtle",2014,30.3952718569,-86.6087117412,"NO-NESTING"
"US","United States (contiguous)","US22","Okaloosa",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,30.3952718569,-86.6087117412,"NO-NESTING"
"US","United States (contiguous)","US22","Okaloosa",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,30.3952718569,-86.6087117412,"NO-NESTING"
"US","United States (contiguous)","US22","Okaloosa",NA,"Lepidochelys kempii","Kemp's Ridley",2014,30.3952718569,-86.6087117412,"NO-NESTING"
"US","United States (contiguous)","US39","Ossabaw Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,31.779258,-81.065361,"QUANTIFIED"
"US","United States (contiguous)","US23","Palm",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,26.5913733186,-80.0371569882,"QUANTIFIED"
"US","United States (contiguous)","US23","Palm",NA,"Chelonia mydas","Green Sea Turtle",2014,26.5913733186,-80.0371569882,"QUANTIFIED"
"US","United States (contiguous)","US23","Palm",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,26.5913733186,-80.0371569882,"QUANTIFIED"
"US","United States (contiguous)","US23","Palm",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,26.5913733186,-80.0371569882,"NO-NESTING"
"US","United States (contiguous)","US23","Palm",NA,"Lepidochelys kempii","Kemp's Ridley",2014,26.5913733186,-80.0371569882,"NO-NESTING"
"US","United States (contiguous)","US131","Pine Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,32.492883,-80.366438,"QUANTIFIED"
"US","United States (contiguous)","US24","Pinellas",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,27.8576829161,-82.848046636,"QUANTIFIED"
"US","United States (contiguous)","US24","Pinellas",NA,"Chelonia mydas","Green Sea Turtle",2014,27.8576829161,-82.848046636,"NO-NESTING"
"US","United States (contiguous)","US24","Pinellas",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.8576829161,-82.848046636,"NO-NESTING"
"US","United States (contiguous)","US24","Pinellas",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.8576829161,-82.848046636,"NO-NESTING"
"US","United States (contiguous)","US24","Pinellas",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.8576829161,-82.848046636,"NO-NESTING"
"US","United States (contiguous)","US69","Quintanna","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2012,28.9346,-95.2976,"QUANTIFIED"
"US","United States (contiguous)","US132","Sand Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.193623,-79.183231,"QUANTIFIED"
"US","United States (contiguous)","US97","Sand/South Islands",NA,"Caretta caretta","Loggerhead Sea Turtle",1997,33.1688,-79.1974,"QUANTIFIED"
"US","United States (contiguous)","US25","Santa Rosa",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,30.3799819485,-86.8592353129,"QUANTIFIED"
"US","United States (contiguous)","US25","Santa Rosa",NA,"Chelonia mydas","Green Sea Turtle",2014,30.3799819485,-86.8592353129,"NO-NESTING"
"US","United States (contiguous)","US25","Santa Rosa",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,30.3799819485,-86.8592353129,"NO-NESTING"
"US","United States (contiguous)","US25","Santa Rosa",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,30.3799819485,-86.8592353129,"NO-NESTING"
"US","United States (contiguous)","US25","Santa Rosa",NA,"Lepidochelys kempii","Kemp's Ridley",2014,30.3799819485,-86.8592353129,"NO-NESTING"
"US","United States (contiguous)","US40","Sapelo Island",NA,"Caretta caretta","Loggerhead Sea Turtle",2005,31.41,-81.25,"QUANTIFIED"
"US","United States (contiguous)","US40","Sapelo Island",NA,"Dermochelys coriacea","Leatherback Sea Turtle",1999,31.41,-81.25,"UNQUANTIFIED"
"US","United States (contiguous)","US26","Sarasota",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,27.1763155934,-82.497577563,"QUANTIFIED"
"US","United States (contiguous)","US26","Sarasota",NA,"Chelonia mydas","Green Sea Turtle",2014,27.1763155934,-82.497577563,"QUANTIFIED"
"US","United States (contiguous)","US26","Sarasota",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.1763155934,-82.497577563,"NO-NESTING"
"US","United States (contiguous)","US26","Sarasota",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.1763155934,-82.497577563,"NO-NESTING"
"US","United States (contiguous)","US26","Sarasota",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.1763155934,-82.497577563,"QUANTIFIED"
"US","United States (contiguous)","US41","Sea Island",NA,"Caretta caretta","Loggerhead Sea Turtle",2005,31.21,-81.3,"QUANTIFIED"
"US","United States (contiguous)","US41","Sea Island",NA,"Dermochelys coriacea","Leatherback Sea Turtle",1999,31.21,-81.3,"UNQUANTIFIED"
"US","United States (contiguous)","US55","South Carolina beaches","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,32.7764,-79.9311,"QUANTIFIED"
"US","United States (contiguous)","US133","South Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.157146,-79.213355,"QUANTIFIED"
"US","United States (contiguous)","US134","South Litchfield","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.453408,-79.105913,"QUANTIFIED"
"US","United States (contiguous)","US42","St. Catherines Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2005,31.655642,-81.134547,"QUANTIFIED"
"US","United States (contiguous)","US29","St. Johns",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,29.9615282908,-81.3066395521,"QUANTIFIED"
"US","United States (contiguous)","US29","St. Johns",NA,"Chelonia mydas","Green Sea Turtle",2014,29.9615282908,-81.3066395521,"QUANTIFIED"
"US","United States (contiguous)","US29","St. Johns",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,29.9615282908,-81.3066395521,"QUANTIFIED"
"US","United States (contiguous)","US29","St. Johns",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,29.9615282908,-81.3066395521,"NO-NESTING"
"US","United States (contiguous)","US29","St. Johns",NA,"Lepidochelys kempii","Kemp's Ridley",2014,29.9615282908,-81.3066395521,"NO-NESTING"
"US","United States (contiguous)","US30","St. Lucie",NA,"Caretta caretta","Loggerhead Sea Turtle",2014,27.4091416044,-80.2674522199,"QUANTIFIED"
"US","United States (contiguous)","US30","St. Lucie",NA,"Chelonia mydas","Green Sea Turtle",2014,27.4091416044,-80.2674522199,"QUANTIFIED"
"US","United States (contiguous)","US30","St. Lucie",NA,"Dermochelys coriacea","Leatherback Sea Turtle",2014,27.4091416044,-80.2674522199,"QUANTIFIED"
"US","United States (contiguous)","US30","St. Lucie",NA,"Eretmochelys imbricata","Hawksbill Sea Turtle",2014,27.4091416044,-80.2674522199,"NO-NESTING"
"US","United States (contiguous)","US30","St. Lucie",NA,"Lepidochelys kempii","Kemp's Ridley",2014,27.4091416044,-80.2674522199,"NO-NESTING"
"US","United States (contiguous)","US99","St. Phillips Island",NA,"Dermochelys coriacea","Leatherback Sea Turtle",1996,32.2735,-80.6033,"QUANTIFIED"
"US","United States (contiguous)","US43","St. Simons Island",NA,"Caretta caretta","Loggerhead Sea Turtle",2005,31.14,-81.37,"QUANTIFIED"
"US","United States (contiguous)","US43","St. Simons Island",NA,"Dermochelys coriacea","Leatherback Sea Turtle",1999,31.14,-81.37,"NO-NESTING"
"US","United States (contiguous)","US135","Sullivan's Island","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,32.760273,-79.832419,"QUANTIFIED"
"US","United States (contiguous)","US136","Surfside, Horry County","WIDECAST","Caretta caretta","Loggerhead Sea Turtle",2013,33.604261,-78.971469,"QUANTIFIED"
